   1      0.010232923730704523
   2      0.010261345138909063
   3      0.010344820394863938
   4      0.010481455337086096
   5      0.010670327912862314
   6      0.010911379312876536
   7      0.011205343088707482
   8      0.011553700095997307
   9      0.011958652096235707
  10      0.012423106817889350
  11      0.012950665719761896
  12      0.013545601896541210
  13      0.014212808031273550
  14      0.014957680045456223
  15      0.015785874911253141
  16      0.016702827289443070
  17      0.017712797447518878
  18      0.018816980559777721
  19      0.020009725980613596
  20      0.021271419097649878
  21      0.022558493527259912
  22      0.023800837228849060
  23      0.024923709540217349
  24      0.025879473705943849
  25      0.026650417838662580
  26      0.027231996392525826
  27      0.027623517667986902
  28      0.027826400641708465
  29      0.027844076830201250
  30      0.027681962511206852
  31      0.027347376722887826
  32      0.026849411238742370
  33      0.026198772657911561
  34      0.025407616832143383
  35      0.024489387587363617
  36      0.023458664577785587
  37      0.022331021437863224
  38      0.021122893713597431
  39      0.019851455614333352
  40      0.018534504364517191
  41      0.017190351092492999
  42      0.015837717320040960
  43      0.014495636726578987
  44      0.013183363346100246
  45      0.011920291522210275
  46      0.010725903312378958
  47      0.009619776314090916
  48      0.008621686382613139
  49      0.007751665146958301
  50      0.007028258979205802
  51      0.006458871286738981
  52      0.006026689449985377
  53      0.005699370387804575
  54      0.005447615457540765
  55      0.005250444824517642
  56      0.005632834270477720
  57      0.006260336971275406
  58      0.007271536860423818
  59      0.008679993299358379
  60      0.010356987953151466
  61      0.012164081805535770
  62      0.013979130687003342
  63      0.015694371238316660
  64      0.017214853086813239
  65      0.018457621274113080
  66      0.019351116342024584
  67      0.019834235306699380
  68      0.019852216783910477
  69      0.019342462181206155
  70      0.018258488283213123
  71      0.016700839820376848
  72      0.014917750709928335
  73      0.013154959098908136
